user_id,date,day_of_week,age,gender,weight_kg,height_cm,fitness_level,primary_sport,recovery_score,day_strain,sleep_hours,sleep_efficiency,sleep_performance,light_sleep_hours,rem_sleep_hours,deep_sleep_hours,wake_ups,time_to_fall_asleep_min,hrv,resting_heart_rate,hrv_baseline,rhr_baseline,respiratory_rate,skin_temp_deviation,calories_burned,workout_completed,activity_type,activity_duration_min,activity_strain,avg_heart_rate,max_heart_rate,activity_calories,hr_zone_1_min,hr_zone_2_min,hr_zone_3_min,hr_zone_4_min,hr_zone_5_min,workout_time_of_day
USER_00002,2023-05-31,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,52.8,8.43,5.35,50.0,100.0,3.2,1.2,0.95,1,5.5,66.5,43.8,81,48,15.6,0.68,3026.0,1,Walking,20,4.05,114.5,130.9,65.0,8.6,7.7,2.7,1.0,0.0,Evening
USER_00002,2023-06-01,Thursday,56,Male,88.8,184.0,Elite,CrossFit,53.2,1.7,7.52,74.2,100.0,4.55,1.68,1.29,0,5.0,80.6,40.0,81,48,16.5,-0.16,2203.0,1,CrossFit,57,11.4,128.8,145.2,520.0,2.9,13.2,15.1,19.0,6.7,Evening
USER_00002,2023-06-02,Friday,56,Male,88.8,184.0,Elite,CrossFit,67.2,5.68,5.5,62.9,100.0,3.38,1.24,0.87,0,5.5,78.0,42.9,81,48,15.0,-0.27,2745.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-06-03,Saturday,56,Male,88.8,184.0,Elite,CrossFit,45.2,7.42,5.72,78.6,100.0,3.32,1.37,1.04,1,5.0,84.1,41.4,81,48,16.5,-0.31,3275.0,1,CrossFit,63,13.6,133.1,149.5,695.0,7.3,12.5,22.2,16.5,5.4,Afternoon
USER_00002,2023-06-04,Sunday,56,Male,88.8,184.0,Elite,CrossFit,55.6,4.49,4.58,82.4,100.0,2.83,1.03,0.72,1,5.0,84.6,45.4,81,48,17.0,-0.11,2242.0,1,CrossFit,60,16.83,139.5,155.9,808.0,3.8,11.2,16.2,17.5,11.3,Morning
USER_00002,2023-06-05,Monday,56,Male,88.8,184.0,Elite,CrossFit,48.8,2.08,4.5,58.4,100.0,2.68,1.12,0.69,0,5.0,91.1,46.6,81,48,18.2,0.21,1919.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-06-06,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,30.4,8.64,5.86,60.6,100.0,3.6,1.2,1.06,3,36.5,61.2,48.7,81,48,20.0,-0.21,3070.0,1,Cycling,85,10.79,127.7,144.1,738.0,6.9,21.0,23.6,29.3,4.7,Evening
USER_00002,2023-06-07,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,52.5,13.1,4.55,96.3,100.0,2.75,0.96,0.84,0,5.0,57.1,47.8,81,48,13.0,-0.03,3449.0,1,CrossFit,46,13.21,132.4,148.8,486.0,3.8,9.5,14.6,12.5,5.6,Evening
USER_00002,2023-06-08,Thursday,56,Male,88.8,184.0,Elite,CrossFit,66.6,5.18,5.74,74.5,100.0,3.59,1.15,1.0,1,5.6,92.1,46.8,81,48,14.4,-0.98,2514.0,1,Swimming,53,9.12,124.4,140.8,387.0,10.8,15.8,15.7,10.0,0.7,Evening
USER_00002,2023-06-09,Friday,56,Male,88.8,184.0,Elite,CrossFit,41.2,7.98,4.95,72.3,100.0,3.04,1.02,0.89,0,5.0,78.9,50.1,81,48,14.7,-0.4,3379.0,1,CrossFit,58,12.98,131.9,148.3,607.0,6.7,12.0,14.9,19.0,5.9,Afternoon
USER_00002,2023-06-10,Saturday,56,Male,88.8,184.0,Elite,CrossFit,67.2,5.88,4.0,82.4,100.0,2.51,0.83,0.66,1,5.0,84.9,46.1,81,48,12.9,-0.54,2751.0,1,HIIT,32,14.99,135.9,152.3,384.0,3.0,6.8,8.9,9.7,3.6,Morning
USER_00002,2023-06-11,Sunday,56,Male,88.8,184.0,Elite,CrossFit,57.6,5.79,6.44,74.5,100.0,3.81,1.39,1.24,0,5.0,108.5,44.4,81,48,17.5,0.0,2299.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-06-12,Monday,56,Male,88.8,184.0,Elite,CrossFit,61.8,16.15,6.34,62.5,100.0,3.76,1.48,1.1,2,5.0,50.9,49.1,81,48,15.7,-0.02,4365.0,1,CrossFit,45,21.0,147.6,164.0,756.0,0.5,5.0,11.5,17.1,11.0,Afternoon
USER_00002,2023-06-13,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,52.0,15.01,4.84,67.4,100.0,2.8,1.09,0.96,0,8.9,75.6,52.9,81,48,15.0,-0.76,4089.0,1,CrossFit,62,13.13,132.2,148.6,651.0,5.3,10.7,19.4,18.7,7.9,Morning
USER_00002,2023-06-14,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,85.2,17.45,6.63,61.4,100.0,3.9,1.59,1.14,0,5.0,79.7,40.0,81,48,14.0,0.47,4448.0,1,CrossFit,68,12.44,130.9,147.3,677.0,6.7,15.0,17.3,21.9,7.0,Evening
USER_00002,2023-06-15,Thursday,56,Male,88.8,184.0,Elite,CrossFit,57.0,9.86,6.15,87.5,100.0,3.72,1.5,0.94,0,6.0,89.5,47.9,81,48,12.8,-0.41,3157.0,1,HIIT,30,18.19,142.1,158.5,436.0,0.2,3.9,7.7,11.0,7.2,Afternoon
USER_00002,2023-06-16,Friday,56,Male,88.8,184.0,Elite,CrossFit,35.7,1.18,5.98,78.1,100.0,3.71,1.34,0.93,0,5.0,83.4,45.7,81,48,18.9,-0.43,1988.0,1,Swimming,37,10.32,126.7,143.1,312.0,5.5,7.5,11.2,10.6,3.0,Morning
USER_00002,2023-06-17,Saturday,56,Male,88.8,184.0,Elite,CrossFit,47.5,5.17,4.35,64.2,100.0,2.67,0.93,0.75,0,6.1,94.2,47.0,81,48,14.3,-0.29,2744.0,1,CrossFit,58,12.2,130.4,146.8,571.0,7.6,12.5,14.4,17.8,6.1,Afternoon
USER_00002,2023-06-18,Sunday,56,Male,88.8,184.0,Elite,CrossFit,61.7,12.13,5.67,74.4,100.0,3.48,1.31,0.88,0,5.0,61.4,47.5,81,48,17.2,-0.56,3582.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-06-19,Monday,56,Male,88.8,184.0,Elite,CrossFit,64.0,8.46,6.45,73.8,100.0,3.78,1.46,1.21,0,5.0,74.1,46.6,81,48,11.1,-0.09,3027.0,1,Walking,26,3.99,114.4,130.8,83.0,10.4,9.6,3.9,1.4,0.6,Morning
USER_00002,2023-06-20,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,59.6,15.89,4.87,56.3,100.0,2.82,1.21,0.84,1,5.0,75.3,51.5,81,48,12.8,-0.03,4378.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-06-21,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,59.4,13.5,6.15,73.3,100.0,3.7,1.4,1.04,0,8.6,70.7,50.9,81,48,11.4,0.83,3594.0,1,CrossFit,53,21.0,147.6,164.0,890.0,3.7,7.1,11.7,19.3,11.1,Morning
USER_00002,2023-06-22,Thursday,56,Male,88.8,184.0,Elite,CrossFit,49.8,8.12,6.14,77.2,100.0,3.64,1.36,1.14,1,5.0,85.7,47.4,81,48,15.6,0.02,2830.0,1,CrossFit,64,11.93,129.9,146.3,618.0,7.7,9.8,21.7,16.9,8.7,Evening
USER_00002,2023-06-23,Friday,56,Male,88.8,184.0,Elite,CrossFit,53.5,15.6,6.41,62.0,100.0,3.96,1.34,1.1,1,16.0,67.7,47.9,81,48,17.3,1.1,3982.0,1,Swimming,43,13.83,133.6,150.0,476.0,3.8,8.2,12.1,13.2,5.7,Morning
USER_00002,2023-06-24,Saturday,56,Male,88.8,184.0,Elite,CrossFit,66.2,11.45,6.02,61.4,100.0,3.66,1.32,1.04,0,5.0,82.5,43.8,81,48,18.0,-0.19,3638.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-06-25,Sunday,56,Male,88.8,184.0,Elite,CrossFit,71.0,5.02,4.77,69.2,100.0,3.01,1.0,0.75,1,5.0,99.5,40.0,81,48,18.9,0.5,2596.0,1,Cycling,73,14.44,134.8,151.2,843.0,4.5,15.2,25.6,21.7,5.9,Evening
USER_00002,2023-06-26,Monday,56,Male,88.8,184.0,Elite,CrossFit,43.3,10.0,5.32,61.2,100.0,3.26,1.24,0.83,0,5.0,74.5,47.7,81,48,17.1,0.53,3415.0,1,CrossFit,65,13.26,132.5,148.9,697.0,8.7,11.3,19.3,17.8,8.6,Morning
USER_00002,2023-06-27,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,59.4,9.62,5.49,81.3,100.0,3.31,1.32,0.86,0,5.1,69.4,41.6,81,48,13.9,-0.16,3286.0,1,Walking,53,3.37,113.2,129.6,143.0,23.3,20.9,7.4,1.4,0.0,Evening
USER_00002,2023-06-28,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,30.5,5.53,5.18,74.0,100.0,2.99,1.22,0.96,0,5.0,83.0,45.0,81,48,15.6,0.26,2842.0,1,CrossFit,56,11.83,129.7,146.1,536.0,4.8,9.8,16.8,19.3,6.0,Evening
USER_00002,2023-06-29,Thursday,56,Male,88.8,184.0,Elite,CrossFit,49.5,10.07,5.72,91.5,100.0,3.34,1.39,0.99,0,5.0,82.8,50.9,81,48,16.4,-1.18,3315.0,1,CrossFit,54,12.89,131.8,148.2,566.0,6.0,10.8,16.7,14.8,6.6,Afternoon
USER_00002,2023-06-30,Friday,56,Male,88.8,184.0,Elite,CrossFit,73.0,9.61,5.6,75.2,100.0,3.4,1.18,1.02,1,5.0,95.7,42.9,81,48,17.7,-0.17,3475.0,1,CrossFit,64,19.84,145.3,161.7,1016.0,0.4,8.6,18.8,20.5,15.7,Morning
USER_00002,2023-07-01,Saturday,56,Male,88.8,184.0,Elite,CrossFit,54.9,5.92,5.65,80.5,100.0,3.46,1.3,0.89,0,5.0,78.0,53.2,81,48,16.8,0.31,2916.0,1,CrossFit,49,14.18,134.3,150.7,556.0,4.6,11.4,13.8,13.6,5.5,Afternoon
USER_00002,2023-07-02,Sunday,56,Male,88.8,184.0,Elite,CrossFit,48.8,6.97,5.58,91.5,100.0,3.17,1.39,1.03,0,5.0,78.9,43.9,81,48,15.6,-0.38,2678.0,1,CrossFit,65,12.85,131.7,148.1,676.0,7.8,12.1,18.9,19.0,7.9,Morning
USER_00002,2023-07-03,Monday,56,Male,88.8,184.0,Elite,CrossFit,50.7,8.87,5.42,77.1,100.0,3.27,1.11,1.05,0,5.0,89.0,48.9,81,48,19.6,-0.22,3299.0,1,CrossFit,70,13.25,132.5,148.9,742.0,6.6,14.3,19.8,25.5,3.7,Evening
USER_00002,2023-07-04,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,58.3,13.75,5.72,77.3,100.0,3.45,1.35,0.93,0,5.0,86.5,46.6,81,48,12.8,0.3,3919.0,1,Weight Training,71,8.15,122.5,138.9,463.0,13.6,21.6,21.1,11.4,3.4,Evening
USER_00002,2023-07-05,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,59.5,13.16,6.62,71.6,100.0,3.96,1.51,1.16,0,8.4,57.6,48.0,81,48,15.4,-0.13,3965.0,1,CrossFit,54,15.36,136.6,153.0,663.0,0.4,9.6,11.4,21.6,11.0,Morning
USER_00002,2023-07-06,Thursday,56,Male,88.8,184.0,Elite,CrossFit,48.2,8.13,5.92,88.8,100.0,3.79,1.24,0.89,0,5.8,77.6,46.5,81,48,15.1,0.26,3467.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-07-07,Friday,56,Male,88.8,184.0,Elite,CrossFit,46.0,12.74,5.71,69.4,100.0,3.49,1.23,1.0,0,5.0,63.3,51.3,81,48,17.5,0.41,3932.0,1,CrossFit,46,13.0,132.0,148.4,487.0,3.1,10.3,15.1,12.0,6.3,Evening
USER_00002,2023-07-08,Saturday,56,Male,88.8,184.0,Elite,CrossFit,51.1,9.54,5.7,100.0,100.0,3.37,1.22,1.11,0,5.0,72.7,47.3,81,48,16.6,-0.94,2917.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-07-09,Sunday,56,Male,88.8,184.0,Elite,CrossFit,45.0,7.37,7.18,55.2,100.0,4.27,1.69,1.22,1,8.1,88.6,53.3,81,48,14.6,-0.05,2851.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-07-10,Monday,56,Male,88.8,184.0,Elite,CrossFit,60.2,15.08,5.7,63.4,100.0,3.47,1.35,0.88,0,5.0,70.5,53.9,81,48,17.9,-0.65,3824.0,1,HIIT,44,17.16,140.1,156.5,604.0,2.3,7.6,10.6,16.2,7.4,Morning
USER_00002,2023-07-11,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,62.0,1.61,6.41,58.8,100.0,3.65,1.56,1.21,5,9.1,86.5,40.0,81,48,17.3,0.93,1943.0,1,Cycling,88,9.8,125.7,142.1,690.0,13.3,28.9,29.1,10.2,6.5,Afternoon
USER_00002,2023-07-12,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,60.1,8.69,4.92,75.5,100.0,2.95,1.0,0.97,0,5.0,83.0,44.1,81,48,11.6,-0.01,2817.0,1,Walking,31,3.42,113.3,129.7,85.0,11.5,12.2,4.3,1.7,1.3,Afternoon
USER_00002,2023-07-13,Thursday,56,Male,88.8,184.0,Elite,CrossFit,73.8,16.55,6.69,57.7,100.0,3.93,1.55,1.21,0,5.0,66.0,47.5,81,48,14.1,0.15,4430.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-07-14,Friday,56,Male,88.8,184.0,Elite,CrossFit,46.2,7.17,5.56,56.5,100.0,3.24,1.28,1.04,1,11.8,87.7,46.8,81,48,15.4,0.22,2728.0,1,CrossFit,58,14.28,134.5,150.9,668.0,4.8,11.9,16.0,18.4,7.4,Morning
USER_00002,2023-07-15,Saturday,56,Male,88.8,184.0,Elite,CrossFit,50.9,2.61,6.66,65.1,100.0,4.11,1.33,1.21,0,5.0,82.8,47.2,81,48,16.9,-0.24,2203.0,1,Swimming,32,19.58,144.8,161.2,501.0,1.1,5.3,7.1,10.6,7.9,Morning
USER_00002,2023-07-16,Sunday,56,Male,88.8,184.0,Elite,CrossFit,53.0,7.44,6.85,52.9,100.0,3.79,1.7,1.36,2,5.0,91.0,49.7,81,48,15.1,-0.21,2897.0,1,CrossFit,57,13.29,132.5,148.9,606.0,3.9,13.5,17.1,17.3,5.2,Morning
USER_00002,2023-07-17,Monday,56,Male,88.8,184.0,Elite,CrossFit,46.7,7.05,6.97,74.0,100.0,4.17,1.66,1.14,1,5.0,61.4,48.9,81,48,19.3,0.28,2480.0,1,CrossFit,47,9.02,124.2,140.6,344.0,8.3,13.0,16.5,8.4,1.4,Morning
USER_00002,2023-07-18,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,39.7,14.42,7.13,68.8,100.0,4.26,1.69,1.17,1,5.4,71.4,48.7,81,48,16.7,0.62,4091.0,1,Weight Training,60,9.23,124.6,141.0,445.0,9.2,19.5,16.2,9.9,5.4,Morning
USER_00002,2023-07-19,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,45.3,13.56,4.0,72.5,100.0,2.45,0.83,0.72,0,5.0,69.4,50.4,81,48,18.4,0.44,3963.0,1,Yoga,45,2.7,111.9,128.3,99.0,20.4,17.8,7.6,0.1,0.0,Evening
USER_00002,2023-07-20,Thursday,56,Male,88.8,184.0,Elite,CrossFit,59.1,12.57,5.92,66.5,100.0,3.78,1.19,0.94,0,5.0,65.1,46.6,81,48,15.2,0.2,3402.0,1,CrossFit,58,14.44,134.8,151.2,670.0,4.3,10.1,17.5,19.4,6.6,Afternoon
USER_00002,2023-07-21,Friday,56,Male,88.8,184.0,Elite,CrossFit,71.9,9.92,5.88,51.9,100.0,3.57,1.19,1.12,2,5.7,83.7,49.3,81,48,19.2,-0.34,3449.0,1,CrossFit,62,15.95,137.7,154.1,791.0,2.8,10.8,16.3,18.9,13.1,Morning
USER_00002,2023-07-22,Saturday,56,Male,88.8,184.0,Elite,CrossFit,64.1,12.03,6.42,79.8,100.0,3.93,1.31,1.18,0,5.0,91.5,44.5,81,48,14.2,-0.39,3774.0,1,CrossFit,73,11.53,129.1,145.5,674.0,7.6,16.6,19.9,22.2,6.8,Afternoon
USER_00002,2023-07-23,Sunday,56,Male,88.8,184.0,Elite,CrossFit,50.5,4.78,5.45,79.7,100.0,3.33,1.24,0.88,0,5.0,58.4,44.5,81,48,15.9,-0.11,2565.0,1,HIIT,39,15.65,137.2,153.6,488.0,2.3,4.7,10.5,13.7,7.8,Morning
USER_00002,2023-07-24,Monday,56,Male,88.8,184.0,Elite,CrossFit,33.2,8.77,6.16,74.7,100.0,3.72,1.31,1.12,0,5.0,84.4,48.1,81,48,16.6,0.08,3375.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-07-25,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,56.1,7.41,7.13,68.0,100.0,4.52,1.52,1.09,1,16.6,92.9,46.4,81,48,13.7,0.4,3040.0,1,CrossFit,53,15.27,136.4,152.8,647.0,3.0,5.7,13.0,17.7,13.6,Morning
USER_00002,2023-07-26,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,55.7,2.25,6.59,75.6,100.0,3.72,1.6,1.28,0,5.0,88.6,40.7,81,48,15.4,-0.06,2351.0,1,CrossFit,48,15.74,137.3,153.7,604.0,3.5,8.6,10.6,16.4,8.9,Evening
USER_00002,2023-07-27,Thursday,56,Male,88.8,184.0,Elite,CrossFit,41.1,8.18,7.13,57.9,100.0,4.09,1.63,1.41,1,5.0,79.7,46.9,81,48,13.6,-0.33,3291.0,1,CrossFit,63,9.91,125.9,142.3,499.0,12.1,18.0,17.9,9.2,5.8,Afternoon
USER_00002,2023-07-28,Friday,56,Male,88.8,184.0,Elite,CrossFit,61.4,16.42,6.48,79.6,100.0,3.75,1.48,1.25,0,5.1,65.2,50.4,81,48,15.4,0.56,4378.0,1,CrossFit,56,14.05,134.0,150.4,629.0,3.6,12.6,17.4,15.9,6.4,Morning
USER_00002,2023-07-29,Saturday,56,Male,88.8,184.0,Elite,CrossFit,30.5,0.0,6.52,84.8,100.0,4.11,1.31,1.09,0,7.4,90.9,50.1,81,48,14.5,-0.59,1816.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-07-30,Sunday,56,Male,88.8,184.0,Elite,CrossFit,64.7,8.3,7.09,69.1,100.0,4.25,1.69,1.16,0,5.6,75.7,46.5,81,48,15.7,-0.19,2888.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-07-31,Monday,56,Male,88.8,184.0,Elite,CrossFit,58.0,10.75,6.14,72.0,100.0,3.49,1.48,1.17,0,7.2,64.6,45.8,81,48,15.6,0.23,3732.0,1,Cycling,83,9.97,126.1,142.5,662.0,17.7,25.3,23.7,12.5,3.8,Afternoon
USER_00002,2023-08-01,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,46.5,8.2,5.84,74.4,100.0,3.54,1.17,1.13,0,5.0,88.9,49.7,81,48,16.0,0.66,3017.0,1,CrossFit,56,12.16,130.3,146.7,552.0,6.2,9.1,15.4,19.6,6.4,Evening
USER_00002,2023-08-02,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,60.3,15.13,5.65,76.2,100.0,3.41,1.23,1.01,0,5.0,73.9,52.2,81,48,15.2,-0.27,3929.0,1,CrossFit,70,12.42,130.8,147.2,696.0,5.1,16.3,20.2,24.0,4.5,Evening
USER_00002,2023-08-03,Thursday,56,Male,88.8,184.0,Elite,CrossFit,49.7,14.61,5.27,62.4,100.0,3.12,1.13,1.02,0,5.1,51.4,57.8,81,48,16.1,0.16,3739.0,1,CrossFit,41,15.33,136.5,152.9,508.0,3.6,4.7,11.4,14.4,7.2,Afternoon
USER_00002,2023-08-04,Friday,56,Male,88.8,184.0,Elite,CrossFit,53.6,5.62,5.62,61.6,100.0,3.38,1.16,1.09,0,5.0,113.5,44.7,81,48,12.1,0.75,2765.0,1,CrossFit,65,13.08,132.1,148.5,680.0,7.0,14.1,19.4,16.3,8.1,Evening
USER_00002,2023-08-05,Saturday,56,Male,88.8,184.0,Elite,CrossFit,50.1,10.99,6.61,74.9,100.0,3.87,1.43,1.32,2,5.0,77.4,50.3,81,48,15.8,-0.25,3546.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-08-06,Sunday,56,Male,88.8,184.0,Elite,CrossFit,68.5,4.83,5.36,70.3,100.0,3.03,1.29,1.04,1,5.0,112.5,47.3,81,48,18.0,0.72,2538.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-08-07,Monday,56,Male,88.8,184.0,Elite,CrossFit,46.5,5.94,5.13,63.0,100.0,2.9,1.28,0.95,0,10.4,77.8,47.2,81,48,17.8,0.44,2457.0,1,Weight Training,42,9.67,125.5,141.9,327.0,7.9,13.2,10.4,6.8,4.0,Evening
USER_00002,2023-08-08,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,38.8,13.45,5.23,77.2,100.0,3.11,1.2,0.92,1,5.0,70.7,48.5,81,48,18.1,-0.4,4168.0,1,CrossFit,65,8.56,123.3,139.7,450.0,14.3,18.6,17.3,10.6,4.8,Morning
USER_00002,2023-08-09,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,56.7,10.98,5.85,83.9,100.0,3.31,1.4,1.15,1,9.7,66.7,48.1,81,48,18.8,0.22,3453.0,1,Weight Training,50,9.68,125.5,141.9,387.0,8.4,16.0,12.9,8.7,4.1,Evening
USER_00002,2023-08-10,Thursday,56,Male,88.8,184.0,Elite,CrossFit,38.9,14.32,6.13,50.0,100.0,3.51,1.47,1.15,0,7.3,60.1,52.2,81,48,18.8,0.71,3942.0,1,Running,55,12.26,130.5,146.9,547.0,5.1,11.8,18.5,16.5,3.9,Morning
USER_00002,2023-08-11,Friday,56,Male,88.8,184.0,Elite,CrossFit,47.1,2.88,5.64,75.3,100.0,3.37,1.24,1.04,0,5.0,68.2,44.7,81,48,15.2,-0.09,2294.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-08-12,Saturday,56,Male,88.8,184.0,Elite,CrossFit,58.0,6.66,5.36,87.5,100.0,3.1,1.26,1.01,0,5.0,100.2,44.9,81,48,15.9,0.08,2940.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-08-13,Sunday,56,Male,88.8,184.0,Elite,CrossFit,54.4,6.43,6.29,66.9,100.0,3.69,1.57,1.04,0,5.0,84.2,44.6,81,48,17.6,-0.53,2608.0,1,Cycling,75,12.3,130.6,147.0,738.0,10.4,18.1,20.8,20.1,5.7,Evening
USER_00002,2023-08-14,Monday,56,Male,88.8,184.0,Elite,CrossFit,37.6,7.31,5.65,67.1,100.0,3.59,1.17,0.89,0,5.0,73.1,50.6,81,48,16.5,-0.26,2810.0,1,Yoga,47,3.29,113.0,129.4,125.0,19.2,18.7,7.7,2.1,0.0,Afternoon
USER_00002,2023-08-15,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,46.7,17.66,6.74,67.6,100.0,4.24,1.48,1.02,0,5.0,69.2,54.0,81,48,14.1,0.22,4482.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-08-16,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,39.7,16.31,5.5,85.9,100.0,3.56,1.1,0.83,0,5.0,65.2,50.0,81,48,19.2,0.02,4306.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-08-17,Thursday,56,Male,88.8,184.0,Elite,CrossFit,63.7,12.62,6.76,84.6,100.0,4.04,1.39,1.33,2,5.0,69.5,49.8,81,48,15.3,0.29,3560.0,1,HIIT,30,14.34,134.6,151.0,344.0,3.1,6.7,7.8,8.8,3.7,Morning
USER_00002,2023-08-18,Friday,56,Male,88.8,184.0,Elite,CrossFit,49.3,13.12,5.88,76.9,100.0,3.7,1.24,0.94,1,8.0,63.3,56.0,81,48,19.0,0.35,3693.0,1,CrossFit,52,12.2,130.4,146.8,510.0,6.6,9.7,13.2,15.4,7.3,Evening
USER_00002,2023-08-19,Saturday,56,Male,88.8,184.0,Elite,CrossFit,71.4,9.04,6.79,68.8,100.0,3.97,1.47,1.35,0,5.0,80.3,47.9,81,48,11.2,-0.51,3351.0,1,Cycling,51,11.38,128.8,145.2,464.0,5.7,10.0,14.6,17.8,3.0,Morning
USER_00002,2023-08-20,Sunday,56,Male,88.8,184.0,Elite,CrossFit,31.6,7.52,5.69,77.3,100.0,3.39,1.36,0.95,0,5.0,81.6,49.8,81,48,13.4,-0.63,2762.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-08-21,Monday,56,Male,88.8,184.0,Elite,CrossFit,46.2,12.38,5.09,80.1,100.0,2.98,1.24,0.88,2,5.2,73.2,47.4,81,48,13.6,-0.23,3964.0,1,CrossFit,55,12.36,130.7,147.1,552.0,7.9,11.5,15.7,16.5,4.1,Morning
USER_00002,2023-08-22,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,53.7,13.48,6.98,62.9,100.0,4.29,1.61,1.08,1,5.0,80.9,49.6,81,48,16.5,-0.05,3561.0,1,CrossFit,61,16.91,139.6,156.0,825.0,0.5,11.7,14.3,21.5,13.1,Evening
USER_00002,2023-08-23,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,48.2,15.57,6.23,81.7,100.0,3.63,1.37,1.23,0,5.0,58.1,46.3,81,48,18.8,-0.27,4075.0,1,Weight Training,51,5.28,116.9,133.3,217.0,9.6,15.8,14.6,8.8,2.5,Afternoon
USER_00002,2023-08-24,Thursday,56,Male,88.8,184.0,Elite,CrossFit,34.6,15.88,7.02,67.5,100.0,4.01,1.73,1.28,5,6.2,59.2,52.5,81,48,17.0,0.25,3977.0,1,Weight Training,56,8.46,123.1,139.5,384.0,10.0,15.5,19.6,9.6,2.0,Morning
USER_00002,2023-08-25,Friday,56,Male,88.8,184.0,Elite,CrossFit,62.7,1.47,5.25,69.2,100.0,3.23,1.14,0.89,0,5.0,74.9,44.4,81,48,15.1,-0.62,1888.0,1,CrossFit,48,15.79,137.4,153.8,606.0,1.6,9.7,10.3,14.9,11.5,Evening
USER_00002,2023-08-26,Saturday,56,Male,88.8,184.0,Elite,CrossFit,52.1,8.18,6.9,76.8,100.0,4.03,1.65,1.22,1,5.0,93.3,48.7,81,48,12.3,0.65,3054.0,1,HIIT,20,15.77,137.4,153.8,252.0,1.2,2.2,5.8,6.1,4.8,Evening
USER_00002,2023-08-27,Sunday,56,Male,88.8,184.0,Elite,CrossFit,45.2,4.13,5.18,54.0,100.0,3.02,1.23,0.93,0,10.0,102.2,46.4,81,48,16.0,-0.2,2142.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
